reg;semaine;cl_age90;Nb_tests_PCR_TA_crible;Prc_tests_PCR_TA_crible;Nb_susp_501Y_V1;Prc_susp_501Y_V1;Nb_susp_501Y_V2_3;Prc_susp_501Y_V2_3;Nb_susp_IND;Prc_susp_IND;Nb_susp_ABS;Prc_susp_ABS
07;2021-05-06-2021-05-12;39;0;;0;;0;;0;;0;
07;2021-05-06-2021-05-12;49;1;25;0;0;0;0;1;100;0;0
07;2021-05-06-2021-05-12;59;3;60;3;100;0;0;0;0;0;0
07;2021-05-06-2021-05-12;69;0;0;0;;0;;0;;0;
07;2021-05-06-2021-05-12;79;0;;0;;0;;0;;0;
07;2021-05-06-2021-05-12;89;0;;0;;0;;0;;0;
07;2021-05-06-2021-05-12;90;0;;0;;0;;0;;0;
07;2021-05-07-2021-05-13;09;1;100;1;100;0;0;0;0;0;0
07;2021-05-07-2021-05-13;19;0;0;0;;0;;0;;0;
07;2021-05-07-2021-05-13;29;0;0;0;;0;;0;;0;
07;2021-05-07-2021-05-13;39;0;;0;;0;;0;;0;
07;2021-05-07-2021-05-13;49;1;25;0;0;0;0;1;100;0;0
07;2021-05-07-2021-05-13;59;2;50;2;100;0;0;0;0;0;0
07;2021-05-07-2021-05-13;69;0;0;0;;0;;0;;0;
07;2021-05-07-2021-05-13;79;0;;0;;0;;0;;0;
07;2021-05-07-2021-05-13;89;0;;0;;0;;0;;0;
07;2021-05-07-2021-05-13;90;0;;0;;0;;0;;0;
07;2021-05-08-2021-05-14;09;1;100;1;100;0;0;0;0;0;0
07;2021-05-08-2021-05-14;19;0;0;0;;0;;0;;0;
07;2021-05-08-2021-05-14;29;0;0;0;;0;;0;;0;
07;2021-05-08-2021-05-14;39;0;;0;;0;;0;;0;
07;2021-05-08-2021-05-14;49;0;0;0;;0;;0;;0;
07;2021-05-08-2021-05-14;59;2;100;2;100;0;0;0;0;0;0
07;2021-05-08-2021-05-14;69;0;0;0;;0;;0;;0;
07;2021-05-08-2021-05-14;79;0;;0;;0;;0;;0;
07;2021-05-08-2021-05-14;89;0;;0;;0;;0;;0;
07;2021-05-08-2021-05-14;90;0;;0;;0;;0;;0;
07;2021-05-09-2021-05-15;09;1;100;1;100;0;0;0;0;0;0
07;2021-05-09-2021-05-15;19;0;0;0;;0;;0;;0;
07;2021-05-09-2021-05-15;29;0;0;0;;0;;0;;0;
07;2021-05-09-2021-05-15;39;0;;0;;0;;0;;0;
07;2021-05-09-2021-05-15;49;0;0;0;;0;;0;;0;
07;2021-05-09-2021-05-15;59;2;100;2;100;0;0;0;0;0;0
07;2021-05-09-2021-05-15;69;0;0;0;;0;;0;;0;
07;2021-05-09-2021-05-15;79;0;;0;;0;;0;;0;
07;2021-05-09-2021-05-15;89;0;;0;;0;;0;;0;
07;2021-05-09-2021-05-15;90;0;;0;;0;;0;;0;
07;2021-05-10-2021-05-16;09;1;100;1;100;0;0;0;0;0;0
07;2021-05-10-2021-05-16;19;0;;0;;0;;0;;0;
07;2021-05-10-2021-05-16;29;0;0;0;;0;;0;;0;
07;2021-05-10-2021-05-16;39;0;;0;;0;;0;;0;
07;2021-05-10-2021-05-16;49;0;0;0;;0;;0;;0;
07;2021-05-10-2021-05-16;59;2;100;2;100;0;0;0;0;0;0
07;2021-05-10-2021-05-16;69;0;;0;;0;;0;;0;
07;2021-05-10-2021-05-16;79;0;;0;;0;;0;;0;
07;2021-05-10-2021-05-16;89;0;;0;;0;;0;;0;
07;2021-05-10-2021-05-16;90;0;;0;;0;;0;;0;
07;2021-05-11-2021-05-17;09;0;;0;;0;;0;;0;
07;2021-05-11-2021-05-17;19;0;;0;;0;;0;;0;
07;2021-05-11-2021-05-17;29;0;;0;;0;;0;;0;
07;2021-05-11-2021-05-17;39;0;0;0;;0;;0;;0;
07;2021-05-11-2021-05-17;49;0;0;0;;0;;0;;0;
07;2021-05-11-2021-05-17;59;0;0;0;;0;;0;;0;
07;2021-05-11-2021-05-17;69;0;;0;;0;;0;;0;
07;2021-05-11-2021-05-17;79;0;;0;;0;;0;;0;
07;2021-05-11-2021-05-17;89;0;;0;;0;;0;;0;
07;2021-05-11-2021-05-17;90;0;;0;;0;;0;;0;
07;2021-02-12-2021-02-18;0;12;21.1;12;100;0;0;0;0;0;0
07;2021-02-13-2021-02-19;0;12;18.5;12;100;0;0;0;0;0;0
07;2021-02-14-2021-02-20;0;12;17.1;12;100;0;0;0;0;0;0
07;2021-02-15-2021-02-21;0;12;16.4;12;100;0;0;0;0;0;0
07;2021-02-16-2021-02-22;0;9;11;9;100;0;0;0;0;0;0
07;2021-02-17-2021-02-23;0;12;13.5;12;100;0;0;0;0;0;0
07;2021-02-18-2021-02-24;0;9;11.4;9;100;0;0;0;0;0;0
07;2021-02-19-2021-02-25;0;10;13.5;10;100;0;0;0;0;0;0
07;2021-02-20-2021-02-26;0;16;22.2;16;100;0;0;0;0;0;0
07;2021-02-21-2021-02-27;0;17;25.8;17;100;0;0;0;0;0;0
07;2021-02-22-2021-02-28;0;17;26.6;17;100;0;0;0;0;0;0
07;2021-02-23-2021-03-01;0;18;30;18;100;0;0;0;0;0;0
07;2021-02-24-2021-03-02;0;16;26.2;16;100;0;0;0;0;0;0
07;2021-02-25-2021-03-03;0;13;21;13;100;0;0;0;0;0;0
07;2021-02-26-2021-03-04;0;10;15.9;10;100;0;0;0;0;0;0
07;2021-02-27-2021-03-05;0;4;6.8;4;100;0;0;0;0;0;0
07;2021-02-28-2021-03-06;0;3;5;3;100;0;0;0;0;0;0
07;2021-03-01-2021-03-07;0;3;5;3;100;0;0;0;0;0;0
07;2021-03-02-2021-03-08;0;7;11.1;7;100;0;0;0;0;0;0
07;2021-03-03-2021-03-09;0;6;10.3;6;100;0;0;0;0;0;0
07;2021-03-04-2021-03-10;0;6;10.3;6;100;0;0;0;0;0;0
07;2021-03-05-2021-03-11;0;5;9.1;5;100;0;0;0;0;0;0
07;2021-03-06-2021-03-12;0;6;10.9;6;100;0;0;0;0;0;0
07;2021-03-07-2021-03-13;0;6;10.9;6;100;0;0;0;0;0;0
07;2021-03-08-2021-03-14;0;6;10.7;6;100;0;0;0;0;0;0
07;2021-03-09-2021-03-15;0;1;1.8;1;100;0;0;0;0;0;0
07;2021-03-10-2021-03-16;0;1;1.4;1;100;0;0;0;0;0;0
07;2021-03-11-2021-03-17;0;2;2.5;2;100;0;0;0;0;0;0
07;2021-03-12-2021-03-18;0;2;2.4;2;100;0;0;0;0;0;0
07;2021-03-13-2021-03-19;0;3;3.2;3;100;0;0;0;0;0;0
07;2021-03-14-2021-03-20;0;4;4.1;4;100;0;0;0;0;0;0
07;2021-03-15-2021-03-21;0;4;4.1;4;100;0;0;0;0;0;0
07;2021-03-16-2021-03-22;0;4;3.8;4;100;0;0;0;0;0;0
07;2021-03-17-2021-03-23;0;5;5.5;4;80;0;0;1;20;0;0
07;2021-03-18-2021-03-24;0;4;4.9;3;75;0;0;1;25;0;0
07;2021-03-19-2021-03-25;0;4;5.4;3;75;0;0;1;25;0;0
07;2021-03-20-2021-03-26;0;6;8.6;5;83.3;0;0;1;16.7;0;0
07;2021-03-21-2021-03-27;0;5;7.5;4;80;0;0;1;20;0;0
07;2021-03-22-2021-03-28;0;5;7.8;4;80;0;0;1;20;0;0
07;2021-03-23-2021-03-29;0;10;21.3;9;90;0;0;1;10;0;0
07;2021-03-24-2021-03-30;0;11;24.4;10;90.9;0;0;0;0;1;9.1
07;2021-03-25-2021-03-31;0;11;28.2;10;90.9;0;0;0;0;1;9.1
07;2021-03-26-2021-04-01;0;12;30.8;11;91.7;0;0;0;0;1;8.3
07;2021-03-27-2021-04-02;0;9;33.3;8;88.9;0;0;0;0;1;11.1
07;2021-03-28-2021-04-03;0;9;39.1;8;88.9;0;0;0;0;1;11.1
07;2021-03-29-2021-04-04;0;9;39.1;8;88.9;0;0;0;0;1;11.1
07;2021-03-30-2021-04-05;0;4;26.7;3;75;0;0;0;0;1;25
07;2021-03-31-2021-04-06;0;4;20;4;100;0;0;0;0;0;0
07;2021-04-01-2021-04-07;0;4;15.4;4;100;0;0;0;0;0;0
07;2021-04-02-2021-04-08;0;6;22.2;6;100;0;0;0;0;0;0
07;2021-04-03-2021-04-09;0;5;17.9;5;100;0;0;0;0;0;0
07;2021-04-04-2021-04-10;0;5;16.7;5;100;0;0;0;0;0;0
07;2021-04-05-2021-04-11;0;5;15.2;5;100;0;0;0;0;0;0
07;2021-04-06-2021-04-12;0;8;17;8;100;0;0;0;0;0;0
07;2021-04-07-2021-04-13;0;6;16.2;6;100;0;0;0;0;0;0
07;2021-04-08-2021-04-14;0;10;27;10;100;0;0;0;0;0;0
07;2021-04-09-2021-04-15;0;7;22.6;7;100;0;0;0;0;0;0
07;2021-04-10-2021-04-16;0;8;25.8;8;100;0;0;0;0;0;0
07;2021-04-11-2021-04-17;0;9;29;8;88.9;0;0;1;11.1;0;0
07;2021-04-12-2021-04-18;0;9;32.1;8;88.9;0;0;1;11.1;0;0
07;2021-04-13-2021-04-19;0;6;35.3;5;83.3;0;0;1;16.7;0;0
07;2021-04-14-2021-04-20;0;6;37.5;5;83.3;0;0;1;16.7;0;0
07;2021-04-15-2021-04-21;0;2;16.7;1;50;0;0;1;50;0;0
07;2021-04-16-2021-04-22;0;2;14.3;1;50;0;0;1;50;0;0
07;2021-04-17-2021-04-23;0;1;6.2;0;0;0;0;1;100;0;0
07;2021-04-18-2021-04-24;0;0;0;0;;0;;0;;0;
07;2021-04-19-2021-04-25;0;0;0;0;;0;;0;;0;
07;2021-04-20-2021-04-26;0;0;0;0;;0;;0;;0;
07;2021-04-21-2021-04-27;0;1;8.3;1;100;0;0;0;0;0;0
07;2021-04-22-2021-04-28;0;1;10;1;100;0;0;0;0;0;0
07;2021-04-23-2021-04-29;0;1;11.1;1;100;0;0;0;0;0;0
07;2021-04-24-2021-04-30;0;1;14.3;1;100;0;0;0;0;0;0
07;2021-04-25-2021-05-01;0;1;14.3;1;100;0;0;0;0;0;0
07;2021-04-26-2021-05-02;0;1;16.7;1;100;0;0;0;0;0;0
07;2021-04-27-2021-05-03;0;1;9.1;1;100;0;0;0;0;0;0
07;2021-04-28-2021-05-04;0;0;0;0;;0;;0;;0;
07;2021-04-29-2021-05-05;0;2;11.8;2;100;0;0;0;0;0;0
07;2021-04-30-2021-05-06;0;3;18.8;3;100;0;0;0;0;0;0
07;2021-05-01-2021-05-07;0;4;22.2;3;75;0;0;1;25;0;0
07;2021-05-02-2021-05-08;0;4;22.2;3;75;0;0;1;25;0;0
07;2021-05-03-2021-05-09;0;4;20;3;75;0;0;1;25;0;0
07;2021-05-04-2021-05-10;0;7;36.8;6;85.7;0;0;1;14.3;0;0
07;2021-05-05-2021-05-11;0;7;46.7;6;85.7;0;0;1;14.3;0;0
07;2021-05-06-2021-05-12;0;5;38.5;4;80;0;0;1;20;0;0
07;2021-05-07-2021-05-13;0;4;33.3;3;75;0;0;1;25;0;0
07;2021-05-08-2021-05-14;0;3;33.3;3;100;0;0;0;0;0;0
07;2021-05-09-2021-05-15;0;3;33.3;3;100;0;0;0;0;0;0
07;2021-05-10-2021-05-16;0;3;42.9;3;100;0;0;0;0;0;0
07;2021-05-11-2021-05-17;0;0;0;0;;0;;0;;0;
08;2021-02-12-2021-02-18;09;0;;0;;0;;0;;0;
08;2021-02-12-2021-02-18;19;0;0;0;;0;;0;;0;
08;2021-02-12-2021-02-18;29;0;0;0;;0;;0;;0;
08;2021-02-12-2021-02-18;39;2;20;2;100;0;0;0;0;0;0
08;2021-02-12-2021-02-18;49;1;6.2;0;0;0;0;0;0;1;100
08;2021-02-12-2021-02-18;59;3;25;0;0;0;0;1;33.3;2;66.7
08;2021-02-12-2021-02-18;69;1;7.1;1;100;0;0;0;0;0;0
08;2021-02-12-2021-02-18;79;0;0;0;;0;;0;;0;
08;2021-02-12-2021-02-18;89;0;0;0;;0;;0;;0;
08;2021-02-12-2021-02-18;90;0;;0;;0;;0;;0;
08;2021-02-13-2021-02-19;09;0;;0;;0;;0;;0;
08;2021-02-13-2021-02-19;19;0;0;0;;0;;0;;0;
08;2021-02-13-2021-02-19;29;0;0;0;;0;;0;;0;
08;2021-02-13-2021-02-19;39;1;9.1;1;100;0;0;0;0;0;0
08;2021-02-13-2021-02-19;49;0;0;0;;0;;0;;0;
08;2021-02-13-2021-02-19;59;3;27.3;0;0;0;0;1;33.3;2;66.7
08;2021-02-13-2021-02-19;69;2;13.3;2;100;0;0;0;0;0;0
08;2021-02-13-2021-02-19;79;0;0;0;;0;;0;;0;
08;2021-02-13-2021-02-19;89;0;0;0;;0;;0;;0;
08;2021-02-13-2021-02-19;90;0;;0;;0;;0;;0;
08;2021-02-14-2021-02-20;09;0;;0;;0;;0;;0;
08;2021-02-14-2021-02-20;19;0;0;0;;0;;0;;0;
08;2021-02-14-2021-02-20;29;0;0;0;;0;;0;;0;
08;2021-02-14-2021-02-20;39;1;11.1;1;100;0;0;0;0;0;0
08;2021-02-14-2021-02-20;49;0;0;0;;0;;0;;0;
08;2021-02-14-2021-02-20;59;3;27.3;0;0;0;0;1;33.3;2;66.7
08;2021-02-14-2021-02-20;69;2;15.4;2;100;0;0;0;0;0;0
08;2021-02-14-2021-02-20;79;0;0;0;;0;;0;;0;
08;2021-02-14-2021-02-20;89;0;;0;;0;;0;;0;
08;2021-02-14-2021-02-20;90;0;;0;;0;;0;;0;
08;2021-02-15-2021-02-21;09;0;;0;;0;;0;;0;
08;2021-02-15-2021-02-21;19;0;0;0;;0;;0;;0;
08;2021-02-15-2021-02-21;29;0;0;0;;0;;0;;0;
08;2021-02-15-2021-02-21;39;1;11.1;1;100;0;0;0;0;0;0
08;2021-02-15-2021-02-21;49;0;0;0;;0;;0;;0;
08;2021-02-15-2021-02-21;59;3;27.3;0;0;0;0;1;33.3;2;66.7
08;2021-02-15-2021-02-21;69;2;16.7;2;100;0;0;0;0;0;0
08;2021-02-15-2021-02-21;79;0;0;0;;0;;0;;0;
08;2021-02-15-2021-02-21;89;0;;0;;0;;0;;0;
08;2021-02-15-2021-02-21;90;0;;0;;0;;0;;0;
08;2021-02-16-2021-02-22;09;0;;0;;0;;0;;0;
08;2021-02-16-2021-02-22;19;0;0;0;;0;;0;;0;
08;2021-02-16-2021-02-22;29;0;0;0;;0;;0;;0;
08;2021-02-16-2021-02-22;39;1;11.1;1;100;0;0;0;0;0;0
08;2021-02-16-2021-02-22;49;0;0;0;;0;;0;;0;
08;2021-02-16-2021-02-22;59;4;40;0;0;0;0;1;25;3;75
08;2021-02-16-2021-02-22;69;2;20;2;100;0;0;0;0;0;0
08;2021-02-16-2021-02-22;79;0;0;0;;0;;0;;0;
08;2021-02-16-2021-02-22;89;0;;0;;0;;0;;0;
08;2021-02-16-2021-02-22;90;0;;0;;0;;0;;0;
08;2021-02-17-2021-02-23;09;0;;0;;0;;0;;0;
08;2021-02-17-2021-02-23;19;0;0;0;;0;;0;;0;
08;2021-02-17-2021-02-23;29;0;0;0;;0;;0;;0;
08;2021-02-17-2021-02-23;39;1;11.1;1;100;0;0;0;0;0;0
08;2021-02-17-2021-02-23;49;0;0;0;;0;;0;;0;
08;2021-02-17-2021-02-23;59;4;40;0;0;0;0;1;25;3;75
08;2021-02-17-2021-02-23;69;1;11.1;1;100;0;0;0;0;0;0
08;2021-02-17-2021-02-23;79;0;0;0;;0;;0;;0;
08;2021-02-17-2021-02-23;89;0;;0;;0;;0;;0;
08;2021-02-17-2021-02-23;90;0;;0;;0;;0;;0;
08;2021-02-18-2021-02-24;09;0;;0;;0;;0;;0;
08;2021-02-18-2021-02-24;19;0;0;0;;0;;0;;0;
08;2021-02-18-2021-02-24;29;0;0;0;;0;;0;;0;
08;2021-02-18-2021-02-24;39;1;11.1;1;100;0;0;0;0;0;0
08;2021-02-18-2021-02-24;49;0;0;0;;0;;0;;0;
08;2021-02-18-2021-02-24;59;3;30;0;0;0;0;0;0;3;100
08;2021-02-18-2021-02-24;69;2;22.2;2;100;0;0;0;0;0;0
08;2021-02-18-2021-02-24;79;0;0;0;;0;;0;;0;
08;2021-02-18-2021-02-24;89;0;;0;;0;;0;;0;
08;2021-02-18-2021-02-24;90;0;;0;;0;;0;;0;
08;2021-02-19-2021-02-25;09;0;;0;;0;;0;;0;
08;2021-02-19-2021-02-25;19;0;0;0;;0;;0;;0;
08;2021-02-19-2021-02-25;29;0;0;0;;0;;0;;0;
08;2021-02-19-2021-02-25;39;1;11.1;1;100;0;0;0;0;0;0
08;2021-02-19-2021-02-25;49;0;0;0;;0;;0;;0;
08;2021-02-19-2021-02-25;59;1;14.3;0;0;0;0;0;0;1;100
08;2021-02-19-2021-02-25;69;2;40;2;100;0;0;0;0;0;0
08;2021-02-19-2021-02-25;79;0;0;0;;0;;0;;0;
08;2021-02-19-2021-02-25;89;0;;0;;0;;0;;0;
08;2021-02-19-2021-02-25;90;0;;0;;0;;0;;0;
08;2021-02-20-2021-02-26;09;0;;0;;0;;0;;0;
08;2021-02-20-2021-02-26;19;1;33.3;1;100;0;0;0;0;0;0
08;2021-02-20-2021-02-26;29;0;0;0;;0;;0;;0;
08;2021-02-20-2021-02-26;39;1;12.5;1;100;0;0;0;0;0;0
08;2021-02-20-2021-02-26;49;0;0;0;;0;;0;;0;
08;2021-02-20-2021-02-26;59;1;16.7;0;0;0;0;0;0;1;100
08;2021-02-20-2021-02-26;69;1;33.3;1;100;0;0;0;0;0;0
08;2021-02-20-2021-02-26;79;0;;0;;0;;0;;0;
08;2021-02-20-2021-02-26;89;0;;0;;0;;0;;0;
08;2021-02-20-2021-02-26;90;0;;0;;0;;0;;0;
08;2021-02-21-2021-02-27;09;0;;0;;0;;0;;0;
08;2021-02-21-2021-02-27;19;1;25;1;100;0;0;0;0;0;0
08;2021-02-21-2021-02-27;29;0;0;0;;0;;0;;0;
08;2021-02-21-2021-02-27;39;1;11.1;1;100;0;0;0;0;0;0
08;2021-02-21-2021-02-27;49;0;0;0;;0;;0;;0;
08;2021-02-21-2021-02-27;59;1;20;0;0;0;0;0;0;1;100
08;2021-02-21-2021-02-27;69;1;20;1;100;0;0;0;0;0;0
08;2021-02-21-2021-02-27;79;0;;0;;0;;0;;0;
08;2021-02-21-2021-02-27;89;0;;0;;0;;0;;0;
08;2021-02-21-2021-02-27;90;0;;0;;0;;0;;0;
08;2021-02-22-2021-02-28;09;0;;0;;0;;0;;0;
08;2021-02-22-2021-02-28;19;1;25;1;100;0;0;0;0;0;0
08;2021-02-22-2021-02-28;29;0;0;0;;0;;0;;0;
08;2021-02-22-2021-02-28;39;1;11.1;1;100;0;0;0;0;0;0
08;2021-02-22-2021-02-28;49;0;0;0;;0;;0;;0;
08;2021-02-22-2021-02-28;59;1;20;0;0;0;0;0;0;1;100
08;2021-02-22-2021-02-28;69;1;20;1;100;0;0;0;0;0;0
08;2021-02-22-2021-02-28;79;0;;0;;0;;0;;0;
08;2021-02-22-2021-02-28;89;0;;0;;0;;0;;0;
08;2021-02-22-2021-02-28;90;0;;0;;0;;0;;0;
08;2021-02-23-2021-03-01;09;0;;0;;0;;0;;0;
08;2021-02-23-2021-03-01;19;1;25;1;100;0;0;0;0;0;0
08;2021-02-23-2021-03-01;29;0;0;0;;0;;0;;0;
08;2021-02-23-2021-03-01;39;1;14.3;1;100;0;0;0;0;0;0
08;2021-02-23-2021-03-01;49;0;0;0;;0;;0;;0;
08;2021-02-23-2021-03-01;59;0;0;0;;0;;0;;0;
08;2021-02-23-2021-03-01;69;1;16.7;1;100;0;0;0;0;0;0
08;2021-02-23-2021-03-01;79;0;;0;;0;;0;;0;
08;2021-02-23-2021-03-01;89;0;;0;;0;;0;;0;
08;2021-02-23-2021-03-01;90;0;;0;;0;;0;;0;
08;2021-02-24-2021-03-02;09;0;;0;;0;;0;;0;
08;2021-02-24-2021-03-02;19;1;25;1;100;0;0;0;0;0;0
08;2021-02-24-2021-03-02;29;0;0;0;;0;;0;;0;
08;2021-02-24-2021-03-02;39;1;12.5;1;100;0;0;0;0;0;0
08;2021-02-24-2021-03-02;49;0;0;0;;0;;0;;0;
08;2021-02-24-2021-03-02;59;0;0;0;;0;;0;;0;
08;2021-02-24-2021-03-02;69;2;40;2;100;0;0;0;0;0;0
08;2021-02-24-2021-03-02;79;0;;0;;0;;0;;0;
08;2021-02-24-2021-03-02;89;0;;0;;0;;0;;0;
08;2021-02-24-2021-03-02;90;0;;0;;0;;0;;0;
08;2021-02-25-2021-03-03;09;0;;0;;0;;0;;0;
08;2021-02-25-2021-03-03;19;1;25;1;100;0;0;0;0;0;0
08;2021-02-25-2021-03-03;29;0;0;0;;0;;0;;0;
08;2021-02-25-2021-03-03;39;0;0;0;;0;;0;;0;
08;2021-02-25-2021-03-03;49;0;0;0;;0;;0;;0;
08;2021-02-25-2021-03-03;59;1;14.3;1;100;0;0;0;0;0;0
08;2021-02-25-2021-03-03;69;2;33.3;2;100;0;0;0;0;0;0
08;2021-02-25-2021-03-03;79;0;;0;;0;;0;;0;
08;2021-02-25-2021-03-03;89;0;;0;;0;;0;;0;
08;2021-02-25-2021-03-03;90;0;;0;;0;;0;;0;
08;2021-02-26-2021-03-04;09;0;;0;;0;;0;;0;
08;2021-02-26-2021-03-04;19;1;33.3;1;100;0;0;0;0;0;0
08;2021-02-26-2021-03-04;29;0;0;0;;0;;0;;0;
08;2021-02-26-2021-03-04;39;0;0;0;;0;;0;;0;
08;2021-02-26-2021-03-04;49;0;0;0;;0;;0;;0;
08;2021-02-26-2021-03-04;59;1;16.7;1;100;0;0;0;0;0;0
08;2021-02-26-2021-03-04;69;2;28.6;2;100;0;0;0;0;0;0
08;2021-02-26-2021-03-04;79;0;0;0;;0;;0;;0;
08;2021-02-26-2021-03-04;89;0;;0;;0;;0;;0;
08;2021-02-26-2021-03-04;90;0;;0;;0;;0;;0;
08;2021-02-27-2021-03-05;09;0;;0;;0;;0;;0;
08;2021-02-27-2021-03-05;19;0;0;0;;0;;0;;0;
08;2021-02-27-2021-03-05;29;0;0;0;;0;;0;;0;
08;2021-02-27-2021-03-05;39;3;60;0;0;3;100;0;0;0;0
08;2021-02-27-2021-03-05;49;1;20;0;0;1;100;0;0;0;0
08;2021-02-27-2021-03-05;59;2;28.6;1;50;0;0;1;50;0;0
08;2021-02-27-2021-03-05;69;2;28.6;2;100;0;0;0;0;0;0
08;2021-02-27-2021-03-05;79;0;0;0;;0;;0;;0;
08;2021-02-27-2021-03-05;89;0;0;0;;0;;0;;0;
08;2021-02-27-2021-03-05;90;0;;0;;0;;0;;0;
08;2021-02-28-2021-03-06;09;0;;0;;0;;0;;0;
08;2021-02-28-2021-03-06;19;0;;0;;0;;0;;0;
08;2021-02-28-2021-03-06;29;0;0;0;;0;;0;;0;
08;2021-02-28-2021-03-06;39;3;60;0;0;3;100;0;0;0;0
08;2021-02-28-2021-03-06;49;1;20;0;0;1;100;0;0;0;0
08;2021-02-28-2021-03-06;59;2;28.6;1;50;0;0;1;50;0;0
08;2021-02-28-2021-03-06;69;2;28.6;2;100;0;0;0;0;0;0
08;2021-02-28-2021-03-06;79;0;0;0;;0;;0;;0;
08;2021-02-28-2021-03-06;89;0;0;0;;0;;0;;0;
08;2021-02-28-2021-03-06;90;0;;0;;0;;0;;0;
08;2021-03-01-2021-03-07;09;0;;0;;0;;0;;0;
08;2021-03-01-2021-03-07;19;0;;0;;0;;0;;0;
08;2021-03-01-2021-03-07;29;0;0;0;;0;;0;;0;
08;2021-03-01-2021-03-07;39;3;60;0;0;3;100;0;0;0;0
08;2021-03-01-2021-03-07;49;1;20;0;0;1;100;0;0;0;0
08;2021-03-01-2021-03-07;59;2;28.6;1;50;0;0;1;50;0;0
08;2021-03-01-2021-03-07;69;2;28.6;2;100;0;0;0;0;0;0
08;2021-03-01-2021-03-07;79;0;0;0;;0;;0;;0;
08;2021-03-01-2021-03-07;89;0;0;0;;0;;0;;0;
08;2021-03-01-2021-03-07;90;0;;0;;0;;0;;0;
08;2021-03-02-2021-03-08;09;0;;0;;0;;0;;0;
08;2021-03-02-2021-03-08;19;2;50;2;100;0;0;0;0;0;0
08;2021-03-02-2021-03-08;29;0;0;0;;0;;0;;0;
08;2021-03-02-2021-03-08;39;3;60;0;0;3;100;0;0;0;0
08;2021-03-02-2021-03-08;49;1;16.7;0;0;1;100;0;0;0;0
08;2021-03-02-2021-03-08;59;2;40;1;50;0;0;1;50;0;0
08;2021-03-02-2021-03-08;69;2;33.3;2;100;0;0;0;0;0;0
08;2021-03-02-2021-03-08;79;0;0;0;;0;;0;;0;
08;2021-03-02-2021-03-08;89;0;0;0;;0;;0;;0;
08;2021-03-02-2021-03-08;90;0;;0;;0;;0;;0;
08;2021-03-03-2021-03-09;09;0;;0;;0;;0;;0;
08;2021-03-03-2021-03-09;19;2;40;2;100;0;0;0;0;0;0
08;2021-03-03-2021-03-09;29;0;0;0;;0;;0;;0;
08;2021-03-03-2021-03-09;39;3;75;0;0;3;100;0;0;0;0
08;2021-03-03-2021-03-09;49;1;16.7;0;0;1;100;0;0;0;0
08;2021-03-03-2021-03-09;59;2;40;1;50;0;0;1;50;0;0
08;2021-03-03-2021-03-09;69;1;20;1;100;0;0;0;0;0;0
08;2021-03-03-2021-03-09;79;0;0;0;;0;;0;;0;
08;2021-03-03-2021-03-09;89;0;0;0;;0;;0;;0;
08;2021-03-03-2021-03-09;90;0;;0;;0;;0;;0;
08;2021-03-04-2021-03-10;09;0;;0;;0;;0;;0;
08;2021-03-04-2021-03-10;19;2;40;2;100;0;0;0;0;0;0
08;2021-03-04-2021-03-10;29;0;0;0;;0;;0;;0;
08;2021-03-04-2021-03-10;39;3;75;0;0;3;100;0;0;0;0
08;2021-03-04-2021-03-10;49;1;16.7;0;0;1;100;0;0;0;0
08;2021-03-04-2021-03-10;59;1;20;0;0;0;0;1;100;0;0
08;2021-03-04-2021-03-10;69;0;0;0;;0;;0;;0;
08;2021-03-04-2021-03-10;79;0;0;0;;0;;0;;0;
08;2021-03-04-2021-03-10;89;0;0;0;;0;;0;;0;
08;2021-03-04-2021-03-10;90;0;;0;;0;;0;;0;
08;2021-03-05-2021-03-11;09;0;0;0;;0;;0;;0;
08;2021-03-05-2021-03-11;19;2;40;2;100;0;0;0;0;0;0
08;2021-03-05-2021-03-11;29;0;0;0;;0;;0;;0;
08;2021-03-05-2021-03-11;39;3;75;0;0;3;100;0;0;0;0
08;2021-03-05-2021-03-11;49;1;20;0;0;1;100;0;0;0;0
08;2021-03-05-2021-03-11;59;1;16.7;0;0;0;0;1;100;0;0
08;2021-03-05-2021-03-11;69;0;0;0;;0;;0;;0;
08;2021-03-05-2021-03-11;79;0;0;0;;0;;0;;0;
08;2021-03-05-2021-03-11;89;0;0;0;;0;;0;;0;
08;2021-03-05-2021-03-11;90;0;;0;;0;;0;;0;
08;2021-03-06-2021-03-12;09;0;0;0;;0;;0;;0;
08;2021-03-06-2021-03-12;19;2;40;2;100;0;0;0;0;0;0
08;2021-03-06-2021-03-12;29;0;0;0;;0;;0;;0;
08;2021-03-06-2021-03-12;39;0;0;0;;0;;0;;0;
08;2021-03-06-2021-03-12;49;1;33.3;1;100;0;0;0;0;0;0
08;2021-03-06-2021-03-12;59;0;0;0;;0;;0;;0;
08;2021-03-06-2021-03-12;69;0;0;0;;0;;0;;0;
08;2021-03-06-2021-03-12;79;0;0;0;;0;;0;;0;
08;2021-03-06-2021-03-12;89;0;0;0;;0;;0;;0;
08;2021-03-06-2021-03-12;90;0;;0;;0;;0;;0;
08;2021-03-07-2021-03-13;09;0;0;0;;0;;0;;0;
08;2021-03-07-2021-03-13;19;2;33.3;2;100;0;0;0;0;0;0
08;2021-03-07-2021-03-13;29;0;0;0;;0;;0;;0;
08;2021-03-07-2021-03-13;39;0;;0;;0;;0;;0;
